@relation pdbbindv2015-weka.filters.unsupervised.attribute.Remove-R1

@attribute	a1	numeric
@attribute	a2	numeric
@attribute	a3	numeric
@attribute	a4	numeric
@attribute	a5	numeric
@attribute	a6	numeric
@attribute	a7	numeric
@attribute	a8	numeric
@attribute	a9	numeric
@attribute	a10	numeric
@attribute	a11	numeric
@attribute	a12	numeric
@attribute	a13	numeric
@attribute	a14	numeric
@attribute	a15	numeric
@attribute	a16	numeric
@attribute	a17	numeric
@attribute	a18	numeric
@attribute	a19	numeric
@attribute	a20	numeric
@attribute	a21	numeric
@attribute	a22	numeric
@attribute	a23	numeric
@attribute	a24	numeric
@attribute	a25	numeric
@attribute	a26	numeric
@attribute	a27	numeric
@attribute	a28	numeric
@attribute	a29	numeric
@attribute	a30	numeric
@attribute	a31	numeric
@attribute	a32	numeric
@attribute	a33	numeric
@attribute	a34	numeric
@attribute	a35	numeric
@attribute	a36	numeric
@attribute	a37	numeric
@attribute	a38	numeric
@attribute	a39	numeric
@attribute	a40	numeric
@attribute	a41	numeric
@attribute	a42	numeric
@attribute	a43	numeric
@attribute	a44	numeric
@attribute	a45	numeric
@attribute	a46	numeric
@attribute	a47	numeric
@attribute	a48	numeric
@attribute	a49	numeric
@attribute	a50	numeric
@attribute	a51	numeric
@attribute	a52	numeric
@attribute	a53	numeric
@attribute	a54	numeric
@attribute	a55	numeric
@attribute	a56	numeric
@attribute	a57	numeric
@attribute	a58	numeric
@attribute	a59	numeric
@attribute	a60	numeric
@attribute	a61	numeric
@attribute	a62	numeric
@attribute	a63	numeric
@attribute	a64	numeric
@attribute	a65	numeric
@attribute	a66	numeric
@attribute	a67	numeric
@attribute	a68	numeric
@attribute	a69	numeric
@attribute	a70	numeric
@attribute	a71	numeric
@attribute	a72	numeric
@attribute	a73	numeric
@attribute	a74	numeric
@attribute	a75	numeric
@attribute	a76	numeric
@attribute	a77	numeric
@attribute	a78	numeric
@attribute	a79	numeric
@attribute	a80	numeric
@attribute	a81	numeric
@attribute	a82	numeric
@attribute	a83	numeric
@attribute	a84	numeric
@attribute	a85	numeric
@attribute	a86	numeric
@attribute	a87	numeric
@attribute	a88	numeric
@attribute	a89	numeric
@attribute	a90	numeric
@attribute	a91	numeric
@attribute	a92	numeric
@attribute	a93	numeric
@attribute	a94	numeric
@attribute	a95	numeric
@attribute	a96	numeric
@attribute	a97	numeric
@attribute	a98	numeric
@attribute	a99	numeric
@attribute	a100	numeric
@attribute	a101	numeric
@attribute	a102	numeric
@attribute	a103	numeric
@attribute	a104	numeric
@attribute	a105	numeric
@attribute	a106	numeric
@attribute	a107	numeric
@attribute	a108	numeric
@attribute	a109	numeric
@attribute	a110	numeric
@attribute	a111	numeric
@attribute	a112	numeric
@attribute	a113	numeric
@attribute	a114	numeric
@attribute	a115	numeric
@attribute	a116	numeric
@attribute	a117	numeric
@attribute	a118	numeric
@attribute	a119	numeric
@attribute	a120	numeric
@attribute	a121	numeric
@attribute	a122	numeric
@attribute	a123	numeric
@attribute	a124	numeric
@attribute	a125	numeric
@attribute	a126	numeric

@attribute energy numeric

@data
12,12,2,4,0,0,0,0,0,22,34,30,30,18,4,4,0,4,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,364,5,3,2,-3.4,318.017,0,87.7,20,4,0,0,0,0,1,3.89,7.78,4.49,8.08,0.6,2.99,6.59,4.19,4.79,5.69,3.89,6.89,3.29,3.89,4.19,4.19,3.29,1.5,6.89,7.78,666,2,0,29703.4,432,4,85,6,0,2,0,0,0,0,46,92,181,10,-4.535
8,7,2,0,0,0,0,0,0,9,17,13,13,5,4,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,2,1,4.1,120.069,0,49.9,9,0,0,0,0,0,1,6.28,0.9,7.17,2.69,5.38,4.48,1.79,11.21,1.35,6.73,6.28,6.28,0.9,1.35,3.59,15.25,4.48,1.79,4.48,7.62,222,2,6,9248,134,2,63,2,1,4,1,0,0,0,16,20,14,0,-4.523
14,9,2,5,0,0,0,0,0,17,31,29,29,15,2,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,308,5,4,2,1.3,230.09,0,102,16,4,0,0,0,0,2,15.99,3.74,3.74,5.78,1.7,4.42,4.42,6.8,3.06,4.42,15.99,3.4,2.04,3.74,5.44,6.46,4.76,1.02,3.06,2.72,294,1,0,11907.1,190,16,36,0,2,0,0,0,0,0,13,39,75,5,-4.523
10,8,0,1,0,0,0,0,0,9,19,16,16,6,3,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,1,1,1,-2.4,122.073,0,20.2,9,0,0,0,0,0,2,3.01,7.23,9.04,4.82,1.81,3.01,11.45,4.82,2.41,4.82,3.01,6.02,1.2,7.23,3.01,7.23,4.22,1.2,4.82,4.82,569,4,4,27374.7,452,0,252,4,0,12,8,0,0,0,83,60,51,2,-4.523
10,7,0,5,0,0,0,0,0,12,22,20,20,10,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,5,4,1,-1.7,174.053,0,98,12,3,0,0,0,0,1,13.46,5.77,5.77,4.49,2.56,3.85,5.13,9.62,5.77,6.41,13.46,0.64,0.64,1.92,4.49,5.77,2.56,0.64,2.56,9.62,1788,12,0,57281.3,1327,245,24,0,0,0,1,0,0,0,89,292,571,12,-4.523
13,6,0,9,0,1,0,0,0,16,29,28,28,15,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,277,9,6,3,-3.1,260.03,0,157,16,5,0,0,0,0,1,11.76,3.17,3.17,9.05,0,4.07,6.79,6.33,1.36,7.69,11.76,8.6,1.36,4.07,4.52,5.88,2.26,0.9,2.26,6.79,434,4,0,20753.9,311,48,2,0,0,2,1,0,0,0,15,66,160,12,-4.523
30,20,7,23,0,5,0,0,0,59,89,77,77,47,12,12,0,12,5,0,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,3,2,0,0,1,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1760,27,10,16,2.3,891.008,0,440,55,7,0,0,0,0,9,20.09,9.35,1.4,6.07,0.47,3.74,5.14,10.28,1.87,2.8,20.09,1.87,0.93,1.87,3.74,4.67,2.8,1.87,3.27,7.94,208,1,0,9682.7,155,21,0,0,0,0,0,0,0,0,13,21,89,8,-4.523
12,11,2,2,0,0,0,0,0,16,28,23,23,11,5,5,0,5,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,245,3,3,3,-4.1,204.09,0,79.1,15,1,0,0,0,0,11,12.39,8.76,2.42,6.95,0.3,5.44,5.14,7.85,2.11,1.81,12.39,3.02,1.51,3.63,6.34,2.72,4.83,0,2.42,10.57,993,3,0,44550,740,58,10,0,1,0,0,0,0,0,47,127,447,25,-4.523
14,5,1,1,0,0,0,0,0,6,20,20,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,1,1,2,2,104.108,1,20.2,7,0,0,0,0,0,1,6.69,2.11,2.82,7.39,0.7,4.58,6.69,7.39,1.76,4.93,6.69,10.21,3.87,2.82,3.87,5.63,7.04,1.06,5.99,4.93,272,1,0,13036.1,193,20,21,0,0,0,0,0,0,0,15,24,90,7,-4.516
14,12,5,6,0,0,1,0,1,26,40,35,35,21,5,5,0,5,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,562,9,4,4,-2.8,343.093,0,150,24,4,0,0,0,0,3,9.68,3.23,8.06,4.03,6.45,5.65,4.03,2.42,3.23,2.42,9.68,8.06,3.23,2.42,3.23,12.1,8.06,0,4.84,7.26,248,2,8,13464.5,153,4,64,2,2,2,0,0,0,0,21,20,33,4,-4.511
12,13,5,1,0,0,0,0,0,21,33,25,25,13,8,8,0,8,3,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,514,3,4,1,0.4,254.104,1,105,19,0,0,1,0,0,30,4.1,5.6,2.24,4.1,4.48,4.85,5.22,8.21,3.36,5.97,4.1,6.34,2.24,3.36,5.97,8.21,7.46,1.87,4.48,4.48,254,2,6,11505.3,148,2,80,0,3,5,0,0,0,0,16,30,7,1,-4.509
10,6,0,7,0,0,0,0,0,13,23,22,22,12,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,205,7,5,1,1.2,194.043,0,127,13,5,0,0,0,0,1,6.67,1.82,4.55,9.09,0,5.15,3.94,9.39,0,5.76,6.67,8.79,2.42,2.42,3.94,6.97,5.45,0.61,5.15,10.3,658,2,0,26278.2,489,74,16,0,2,4,0,0,0,0,49,68,225,25,-4.509
14,11,4,3,0,0,0,0,0,18,32,26,26,12,6,6,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,5,5,5,4.2,252.122,0,134,18,1,0,0,0,0,6,6.28,0.9,7.17,2.69,5.38,4.48,1.79,11.21,1.35,6.73,6.28,6.28,0.9,1.35,3.59,15.25,4.48,1.79,4.48,7.62,223,1,6,9260.2,132,2,67,2,1,3,1,0,0,0,16,19,13,1,-4.509
9,9,1,0,1,0,0,0,0,12,21,17,17,8,4,4,0,4,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,138,2,1,1,4.3,163.046,0,54.3,11,0,0,0,0,0,1,6.28,0.9,7.17,2.69,5.38,4.48,1.79,11.21,1.35,6.73,6.28,6.28,0.9,1.35,3.59,15.25,4.48,1.79,4.48,7.62,223,1,6,9194,134,2,67,2,1,3,1,0,0,0,14,22,14,0,-4.509
18,11,0,7,0,0,0,0,0,18,36,34,34,16,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,226,7,4,2,0.2,221.066,-1,130,15,5,0,0,0,0,1,5.67,4.08,4.08,4.08,2.04,3.85,4.08,7.03,1.13,2.72,5.67,5.44,1.36,3.17,5.22,14.29,9.98,2.04,5.22,7.26,433,4,4,19671,280,10,172,5,1,4,0,0,0,0,40,35,11,5,-4.509
17,12,1,1,0,0,0,0,0,14,31,27,27,10,4,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1,0,3,-4.9,191.131,0,20.3,14,0,0,0,0,0,1,4.8,2.4,1.6,9.6,4.8,0.8,10.4,4,7.2,3.2,4.8,10.4,3.2,3.2,6.4,4,4,1.6,3.2,4,250,2,6,13394,150,0,4,0,2,2,0,0,0,0,5,17,117,3,-4.504
10,10,2,3,0,0,0,0,0,17,27,22,22,12,5,5,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,3,2,4,1.5,276.007,0,69.6,17,0,0,0,0,0,2,6.9,4.93,3.94,7.39,0.49,3.45,8.87,7.39,3.45,9.85,6.9,5.91,3.94,2.46,4.43,3.94,2.96,0,2.96,8.87,194,2,0,10190,124,7,33,0,2,0,0,0,0,0,18,24,35,3,-4.499
15,16,7,0,2,0,0,0,0,28,43,34,34,19,9,9,0,9,4,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,3,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,487,6,4,5,0.8,369.083,0,175,25,0,0,0,0,0,6,9.51,6.63,4.03,5.48,1.73,3.17,6.63,5.48,4.03,4.32,9.51,2.59,2.88,4.61,6.05,4.32,7.2,0.58,2.59,8.65,679,3,0,26454,465,68,34,0,1,2,0,0,0,0,51,72,182,16,-4.497
15,10,5,10,0,2,0,0,0,29,44,38,38,23,6,6,0,6,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,632,14,6,6,-4.6,427.029,0,233,27,4,0,0,0,0,3,4.44,5.93,12.59,2.96,5.93,9.63,0.74,1.48,3.7,5.19,4.44,2.96,3.7,3.7,8.89,4.44,8.89,1.48,2.96,6.67,135,1,4,7387.9,83,0,34,0,0,1,0,0,0,0,10,11,23,2,-4.495
16,14,3,1,1,0,0,0,0,22,38,33,33,17,5,5,0,5,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,448,4,0,2,2.7,307.055,0,73.8,20,0,0,0,0,0,3,10.17,6.43,5.6,7.88,1.04,4.15,6.22,3.94,4.15,4.36,10.17,4.36,2.28,4.98,5.81,2.7,4.77,1.87,3.53,6.02,456,4,0,22614.8,311,12,42,0,2,0,0,0,0,0,21,54,170,8,-4.495
13,13,2,0,0,0,0,0,0,17,30,24,24,11,6,6,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210,2,1,3,1,232.077,0,38.9,16,0,0,0,0,0,2,6.08,4.81,3.8,5.32,1.52,4.05,5.82,8.86,1.77,6.08,6.08,3.8,2.03,5.06,5.06,7.59,5.82,1.77,4.81,8.61,784,2,6,33828.7,530,36,228,6,2,6,0,2,0,0,87,80,66,8,-4.495
14,9,2,12,0,2,0,0,0,26,40,35,35,21,5,5,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,676,12,6,6,2.6,404.002,0,212,25,4,0,0,0,0,3,5.19,3.46,4.15,5.88,1.04,4.15,6.57,4.84,3.46,6.23,5.19,9,3.11,6.23,4.5,3.81,4.84,3.11,5.19,8.3,574,2,0,24756.6,401,69,40,0,2,0,0,0,0,0,47,79,142,12,-4.495
8,7,2,0,0,0,0,0,0,9,17,13,13,5,4,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,2,1,4.1,120.069,0,49.9,9,0,0,0,0,0,1,6.73,1.79,8.07,5.38,5.38,4.93,4.04,10.31,1.79,5.83,6.73,3.59,0.9,1.79,5.38,7.62,3.59,1.79,4.04,8.97,223,1,6,9565.6,142,2,71,2,1,3,1,0,0,0,19,22,16,0,-4.492
20,15,2,7,0,0,0,0,0,26,46,42,42,22,4,4,0,4,3,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,615,7,4,4,-2.3,340.127,0,132,24,5,0,0,0,0,1,7.64,7.39,5.58,5.7,1.09,3.52,7.64,5.82,2.67,5.94,7.64,5.45,2.55,4.61,4,3.27,4.36,1.45,4.36,7.52,810,3,0,30989.3,616,59,44,1,0,2,0,0,0,0,54,106,318,16,-4.489
13,12,5,0,0,0,0,0,0,19,32,26,26,13,6,6,0,6,3,0,0,1,2,0,0,0,0,3,0,0,0,1,1,0,0,1,6,0,1,2,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,272,4,1,2,5.4,227.117,0,69.1,17,0,0,0,0,0,11,6.52,3.48,3.48,6.96,0,3.91,10.87,6.96,1.74,8.7,6.52,7.39,2.61,4.35,2.61,6.96,7.39,0.43,3.04,4.78,208,1,0,10782,162,4,41,1,1,0,0,1,0,0,16,33,61,5,-4.489
9,11,1,2,1,0,0,0,0,16,25,19,19,10,6,6,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,239,4,1,2,2.8,219.035,0,78.4,15,0,0,0,0,0,4,5.63,6.34,4.93,4.93,0.23,3.05,4.93,6.34,3.99,5.16,5.63,5.16,2.11,5.63,5.63,8.45,6.57,3.05,6.81,6.81,1696,4,2,59310.3,1090,96,340,7,4,13,0,0,0,0,175,172,191,12,-4.481
22,24,4,5,0,0,0,0,0,36,58,46,46,24,12,12,0,12,4,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,693,7,3,6,3.1,446.159,0,149,33,0,0,0,0,0,1,8.84,3.88,2.16,4.96,3.02,3.02,3.66,8.84,3.88,4.74,8.84,3.45,1.94,3.45,6.68,7.11,9.91,0.86,3.66,8.41,867,6,0,38155.4,565,131,31,0,0,5,0,1,0,0,83,66,210,16,-4.481
3,1,0,5,0,1,0,0,0,6,9,7,7,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,3,1,-6.6,125.972,0,94.8,7,0,0,0,0,0,1,12.18,6.56,3.04,6.56,1.41,1.41,6.56,7.96,2.81,4.45,12.18,3.98,2.11,3.98,6.56,5.15,3.98,0.7,3.51,7.96,413,1,0,16616.8,271,32,45,1,1,1,0,0,0,0,26,41,100,10,-4.481
25,20,7,6,0,0,0,0,0,35,60,51,51,26,9,9,0,9,3,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,865,9,7,9,-3.2,459.187,0,199,33,2,0,0,0,0,126,13.74,4.58,4.96,6.11,2.29,4.2,7.63,4.96,0.76,6.49,13.74,5.73,4.2,2.67,4.58,3.05,5.34,0.76,0.76,6.11,524,2,0,21198.1,404,72,4,0,0,2,0,0,0,0,39,53,211,12,-4.479
24,20,4,2,0,0,0,0,0,28,52,44,44,20,8,8,0,8,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,478,4,2,6,1.1,352.19,0,88.3,26,2,0,0,0,0,2,4.23,6.84,3.91,6.51,2.61,2.61,8.14,8.79,1.63,5.86,4.23,7.17,2.28,3.91,5.21,5.54,3.91,2.93,3.91,5.54,288,4,4,12903,175,2,76,4,1,2,0,0,0,0,20,34,27,5,-4.476
13,6,1,4,0,0,0,0,0,11,24,24,24,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,5,5,1,1.3,163.084,0,93,11,4,0,0,0,0,1,7.42,4.83,5.77,6.48,0,4.12,7.18,8.36,3.18,4,7.42,8.48,0.94,3.3,3.06,5.65,6.24,2.36,5.06,6.83,848,1,0,32406.5,555,58,207,1,9,5,0,1,0,0,80,84,89,4,-4.47
15,15,3,1,0,0,0,0,0,20,35,27,27,12,8,8,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,2,2,4,1.7,253.122,0,81.5,19,0,0,0,0,0,4,4.35,5.14,3.16,4.35,3.95,4.35,5.53,8.7,3.56,6.72,4.35,5.53,1.98,2.77,4.74,8.3,7.51,1.98,4.74,4.74,247,1,5,12040.6,149,2,82,1,3,5,0,0,0,0,14,28,9,1,-4.469
38,28,6,3,0,0,0,0,0,40,78,69,69,31,9,9,0,9,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,782,6,3,8,3.3,506.301,0,116,37,4,0,0,0,0,14,6.32,3.16,4.21,4.21,3.16,4.21,7.37,10.53,5.26,4.21,6.32,7.37,2.11,4.21,5.26,4.21,4.21,4.21,6.32,2.11,184,2,0,10326.7,100,0,14,4,0,0,0,0,0,0,3,22,52,4,-4.469
21,20,5,0,0,0,0,0,0,28,49,40,40,19,9,9,0,9,4,0,0,1,3,0,0,0,0,2,0,0,0,1,1,0,0,0,6,0,1,3,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,462,4,1,3,3.9,331.18,0,69.6,25,0,0,0,0,0,9,5.88,6.25,5.88,8.82,1.84,3.68,4.41,6.62,2.57,4.78,5.88,4.04,2.57,5.88,5.51,5.88,3.68,2.21,2.57,5.88,3171,14,0,143482.1,2240,24,548,0,3,24,0,0,0,0,191,420,973,24,-4.463
28,15,2,5,0,0,0,0,0,23,51,50,50,22,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,379,6,4,7,4.5,316.2,0,106,22,5,0,0,0,0,1,6.41,4.91,5.34,6.2,0.21,1.92,7.26,8.33,4.06,6.41,6.41,6.2,1.5,5.34,4.7,4.91,2.78,3.21,5.56,8.33,1772,4,0,61876.4,1383,214,69,4,12,0,0,1,0,0,136,229,581,45,-4.453
24,18,4,13,0,2,0,0,0,39,63,54,54,30,9,9,0,9,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1010,14,6,12,-3.4,566.082,0,263,37,4,0,0,0,0,12,12.58,5.03,1.26,7.55,1.26,1.89,5.03,12.58,3.77,8.18,12.58,5.66,2.52,3.77,4.4,1.26,5.66,0.63,1.26,5.66,936,6,0,33069.2,612,42,171,0,0,6,0,0,0,0,57,76,222,24,-4.444
13,21,1,5,2,0,0,0,0,34,47,36,36,23,11,11,0,11,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,788,7,2,6,5.4,536.911,0,151,31,1,0,0,0,0,3,6.98,5.43,1.55,7.75,3.1,6.98,1.55,7.75,3.88,10.08,6.98,6.98,1.55,3.88,8.53,6.2,2.33,0.78,0.78,5.43,246,2,0,13340,176,9,20,0,2,0,0,0,0,0,11,33,89,6,-4.434
8,2,1,4,0,1,0,0,0,7,15,14,14,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,5,3,3,-4.4,141.019,0,92.8,8,0,0,0,0,0,1,3.92,4.41,3.92,4.41,0.98,4.41,6.37,7.35,1.96,6.37,3.92,5.39,0.49,4.9,5.88,8.33,3.92,2.45,5.88,8.82,1020,5,5,38218.7,665,0,416,5,10,25,0,0,0,0,107,63,39,5,-4.434
9,12,1,2,0,0,0,0,0,16,25,18,18,9,7,7,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224,3,1,2,2,199.063,0,50.2,15,0,0,0,0,0,1,5.63,6.34,4.93,4.93,0.23,3.05,4.93,6.34,3.99,5.16,5.63,5.16,2.11,5.63,5.63,8.45,6.57,3.05,6.81,6.81,1700,4,2,59419.5,1082,96,340,8,4,12,0,0,0,0,168,175,187,12,-4.432
29,21,6,2,0,0,0,0,0,32,61,54,54,25,7,7,0,7,4,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,600,6,4,7,3.1,399.251,1,91.8,29,1,0,0,0,0,13,4.27,2.56,7.69,5.98,1.71,7.69,5.13,1.71,0.85,4.27,4.27,11.97,4.27,4.27,5.13,4.27,4.27,1.71,5.98,4.27,212,2,0,12254.3,149,0,0,0,0,0,0,0,0,0,4,28,103,10,-4.432
