@relation decoys		
@attribute	a1	numeric
@attribute	a2	numeric
@attribute	a3	numeric
@attribute	a4	numeric
@attribute	a5	numeric
@attribute	a6	numeric
@attribute	a7	numeric
@attribute	a8	numeric
@attribute	a9	numeric
@attribute	a10	numeric
@attribute	a11	numeric
@attribute	a12	numeric
@attribute	a13	numeric
@attribute	a14	numeric
@attribute	a15	numeric
@attribute	a16	numeric
@attribute	a17	numeric
@attribute	a18	numeric
@attribute	a19	numeric
@attribute	a20	numeric
@attribute	a21	numeric
@attribute	a22	numeric
@attribute	a23	numeric
@attribute	a24	numeric
@attribute	a25	numeric
@attribute	a26	numeric
@attribute	a27	numeric
@attribute	a28	numeric
@attribute	a29	numeric
@attribute	a30	numeric
@attribute	a31	numeric
@attribute	a32	numeric
@attribute	a33	numeric
@attribute	a34	numeric
@attribute	a35	numeric
@attribute	a36	numeric
@attribute	a37	numeric
@attribute	a38	numeric
@attribute	a39	numeric
@attribute	a40	numeric
@attribute	a41	numeric
@attribute	a42	numeric
@attribute	a43	numeric
@attribute	a44	numeric
@attribute	a45	numeric
@attribute	a46	numeric
@attribute	a47	numeric
@attribute	a48	numeric
@attribute	a49	numeric
@attribute	a50	numeric
@attribute	a51	numeric
@attribute	a52	numeric
@attribute	a53	numeric
@attribute	a54	numeric
@attribute	a55	numeric
@attribute	a56	numeric
@attribute	a57	numeric
@attribute	a58	numeric
@attribute	a59	numeric
@attribute	a60	numeric
@attribute	a61	numeric
@attribute	a62	numeric
@attribute	a63	numeric
@attribute	a64	numeric
@attribute	a65	numeric
@attribute	a66	numeric
@attribute	a67	numeric
@attribute	a68	numeric
@attribute	a69	numeric
@attribute	a70	numeric
@attribute	a71	numeric
@attribute	a72	numeric
@attribute	a73	numeric
@attribute	a74	numeric
@attribute	a75	numeric
@attribute	a76	numeric
@attribute	a77	numeric
@attribute	a78	numeric
@attribute	a79	numeric
@attribute	a80	numeric
@attribute	a81	numeric
@attribute	a82	numeric
@attribute	a83	numeric
@attribute	a84	numeric
@attribute	a85	numeric
@attribute	a86	numeric
@attribute	a87	numeric
@attribute	a88	numeric
@attribute	a89	numeric
@attribute	a90	numeric
@attribute	a91	numeric
@attribute	a92	numeric
@attribute	a93	numeric
@attribute	a94	numeric
@attribute	a95	numeric
@attribute	a96	numeric
@attribute	a97	numeric
@attribute	a98	numeric
@attribute	a99	numeric
@attribute	a100	numeric
@attribute	a101	numeric
@attribute	a102	numeric
@attribute	a103	numeric
@attribute	a104	numeric
@attribute	a105	numeric
@attribute	a106	numeric
@attribute	a107	numeric
@attribute	a108	numeric
@attribute	a109	numeric
@attribute	a110	numeric
@attribute	a111	numeric
@attribute	a112	numeric
@attribute	a113	numeric
@attribute	a114	numeric
@attribute	a115	numeric
@attribute	a116	numeric
@attribute	a117	numeric
@attribute	a118	numeric
@attribute	a119	numeric
@attribute	a120	numeric
@attribute	a121	numeric
@attribute	a122	numeric
@attribute	a123	numeric
@attribute	a124	numeric
@attribute	a125	numeric

@attribute	energy	{0,1}

@data
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,33,31,21,6,6,0,0,0,0,0,0,0,35,66,59,59,28,7,7,0,7,42.639417,38.23490698,0.628298868,169.12,11,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,183.05,463.2305077,0.148,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,33,31,21,6,6,0,0,0,0,0,0,0,35,66,59,59,28,7,7,0,7,42.639417,38.23490698,0.628298868,169.12,11,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,183.05,463.2305077,0.148,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,33,31,21,6,6,0,0,0,0,0,0,0,35,66,59,59,28,7,7,0,7,42.639417,38.23490698,0.628298868,169.12,11,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,183.05,463.2305077,0.148,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,25,23,22,3,0,0,0,0,0,0,0,0,28,51,41,41,18,10,10,0,10,23.823761,30.50491044,0.690821345,184.03,1,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,68.22,329.1891977,2.855,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,25,22,22,3,0,0,0,0,0,0,0,0,28,50,40,40,18,10,10,0,10,23.390554,30.23399654,0.697024411,184.03,2,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,63.64,328.1813727,2.743,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,39,37,28,8,3,0,0,0,0,0,0,0,41,78,66,66,29,12,12,0,12,46.622659,46.23192021,0.651097865,199.11,10,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,180.53,533.298862,-0.19,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,25,25,22,3,0,0,0,0,0,0,0,0,28,53,44,44,19,9,9,0,9,26.010175,31.04673825,0.679159581,184.03,1,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,68.22,331.2048478,2.641,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,25,24,22,3,0,0,0,0,0,0,0,0,28,52,43,43,19,9,9,0,9,25.576968,30.77582434,0.684871465,184.03,2,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,63.64,330.1970228,2.529,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,36,38,27,4,5,0,0,0,0,0,0,0,39,77,70,70,32,7,7,0,7,52.271866,43.90057806,0.637952209,261.09,8,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,117.67,498.2842203,1.672,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,31,28,25,3,3,0,0,0,0,0,0,0,34,62,52,52,24,10,10,0,10,34.739796,37.00387726,0.671127616,226.06,5,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,99.17,418.2130668,1.704,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,31,28,25,3,3,0,0,0,0,0,0,0,34,62,52,52,24,10,10,0,10,34.739796,37.00387726,0.671127616,226.06,5,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,99.17,418.2130668,1.704,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,22,17,19,2,1,0,0,0,0,0,0,0,25,42,33,33,16,9,9,0,9,19.180519,25.83626257,0.707315845,163.03,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64.14,289.1340882,1.696,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,22,17,19,2,1,0,0,0,0,0,0,0,25,42,33,33,16,9,9,0,9,19.180519,25.83626257,0.707315845,163.03,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64.14,289.1340882,1.696,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,22,17,19,2,1,0,0,0,0,0,0,0,25,42,33,33,16,9,9,0,9,19.180519,25.83626257,0.707315845,163.03,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64.14,289.1340882,1.696,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,22,17,19,2,1,0,0,0,0,0,0,0,25,42,33,33,16,9,9,0,9,19.180519,25.83626257,0.707315845,163.03,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64.14,289.1340882,1.696,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,32,24,25,3,3,1,0,0,0,0,0,0,35,59,47,47,23,12,12,0,12,32.646968,37.10727641,0.709570488,233.07,5,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,124.47,446.1538376,2.356,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,32,24,25,3,3,1,0,0,0,0,0,0,35,59,47,47,23,12,12,0,12,32.646968,37.10727641,0.709570488,233.07,5,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,124.47,446.1538376,2.356,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,28,24,21,4,2,0,0,1,0,0,0,1,31,55,47,47,23,8,8,0,8,30.015968,32.60994077,0.6636807,205.07,5,4,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,105.46,383.1883292,2.813,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,28,24,21,4,2,0,0,1,0,0,0,1,31,55,47,47,23,8,8,0,8,30.015968,32.60994077,0.6636807,205.07,5,4,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,105.46,383.1883292,2.813,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,32,27,20,6,4,1,0,0,1,0,0,1,34,61,52,52,25,9,9,0,9,42.948589,36.99956381,0.672804334,164.12,9,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8,167.09,482.150302,-3.615,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,39,31,30,3,5,0,1,0,0,0,0,0,42,73,58,58,27,15,15,0,15,48.373417,45.43327193,0.698978469,282.09,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,135.28,544.2001327,3.252,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,39,31,30,3,5,0,1,0,0,0,0,0,42,73,58,58,27,15,15,0,15,48.373417,45.43327193,0.698978469,282.09,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,135.28,544.2001327,3.252,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,30,22,24,3,2,1,0,0,0,0,0,0,33,55,43,43,21,12,12,0,12,28.544554,34.8506495,0.720329871,219.06,4,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8,115.24,416.1432729,1.619,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,38,30,29,3,5,1,0,0,0,0,0,0,42,72,58,58,28,14,14,0,14,43.40221,44.16235803,0.692530733,358.09,7,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,141.69,532.1906171,2.593,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,24,16,14,5,3,1,0,0,1,0,0,1,26,42,34,34,18,8,8,0,8,29.603312,26.54674822,0.704112096,124.1,8,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,131.75,369.0662381,-1.614,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,25,19,15,6,2,1,0,0,1,0,0,1,27,46,38,38,19,8,8,0,8,32.946933,28.40265439,0.694108152,129.1,8,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,125.76,382.0978725,-1.413,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,30,22,24,3,2,1,0,0,0,0,0,0,33,55,43,43,21,12,12,0,12,28.544554,34.8506495,0.720329871,219.06,4,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8,115.24,416.1432729,1.619,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,25,20,15,6,2,1,0,0,1,0,0,1,27,47,39,39,19,8,8,0,8,33.38014,28.67356829,0.687556354,129.1,7,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,126.96,383.1056976,-1.572,1
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,20,25,14,4,1,1,0,0,0,0,0,0,21,46,43,43,18,3,3,0,3,31.706175,25.70655567,0.640742848,61.06,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,94.35,297.1749074,2.997,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,21,26,17,1,3,0,0,0,0,0,0,0,23,49,46,46,20,3,3,0,3,30.339382,26.94612233,0.627247012,109.04,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,66.3,292.1912687,2.215,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,21,28,16,3,2,0,0,0,0,0,0,0,23,51,49,49,21,2,2,0,2,33.845796,27.28907816,0.61461816,109.05,4,3,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74.81,294.2181521,3.342,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,21,28,16,3,2,0,0,0,0,0,0,0,23,51,49,49,21,2,2,0,2,33.845796,27.28907816,0.61461816,109.05,4,3,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74.81,294.2181521,3.342,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,24,20,20,3,1,0,0,0,0,0,0,0,28,48,40,40,20,8,8,0,8,24.50414,28.40696784,0.691859826,232.04,3,4,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,9,0,2,3,0,0,3,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,3,0,0,1,2,1,0,0,3,0,0,1,1,48.73,318.1606373,1.843,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,21,28,16,3,2,0,0,0,0,0,0,0,23,51,49,49,21,2,2,0,2,33.845796,27.28907816,0.61461816,109.05,4,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,74.81,294.2181521,1.455,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,21,28,16,3,2,0,0,0,0,0,0,0,23,51,49,49,21,2,2,0,2,33.845796,27.28907816,0.61461816,109.05,4,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,74.81,294.2181521,1.455,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,20,21,15,3,1,0,0,0,1,0,0,1,22,43,39,39,18,4,4,0,4,25.655347,24.76873763,0.662109727,104.05,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,57.74,294.137315,1.776,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,22,15,17,2,3,0,0,0,0,0,0,0,24,39,30,30,15,9,9,0,9,16.334105,24.72403297,0.695871419,114.05,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,91.01,295.1082673,2.029,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,20,30,14,3,2,1,0,0,0,0,0,0,21,51,49,49,19,2,2,0,2,40.59221,27.01796072,0.613027425,61.06,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,85.43,304.2058732,2.295,0
4.08,5.31,2.86,4.49,4.49,4.49,4.9,8.57,3.67,6.53,4.08,5.31,2.45,2.86,4.9,8.16,7.76,2.04,4.9,4.9,245,1,5,11457.2,153,2,85,1,3,5,0,0,0,0,17,31,9,1,0,0,21,17,16,2,2,1,0,0,0,0,0,0,24,41,35,35,18,6,6,0,6,23.078519,24.73811643,0.705318011,156.05,3,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,6,0,2,2,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,2,91.27,301.1010738,0.185,0
